representative_quantile,path_id,month,age,labor_state,potential_wage_uf,contribution_uf,fund_id,monthly_return,opening_balance_uf,closing_balance_uf
p10,draw_02681,405,54.666666666666664,cotizando,25.0,3.6249999999999996,FG05,0.0015949722717307187,1491.9398766367824,1497.9502611455925
p10,draw_02681,406,54.75,cotizando,25.0,3.6249999999999996,FG05,0.0024876974689899095,1497.9502611455925,1505.3107261222422
p10,draw_02681,407,54.833333333333336,cotizando,25.0,3.6249999999999996,FG05,-0.0014090299443371597,1505.3107261222422,1506.809590500056
p10,draw_02681,408,54.916666666666664,informal,25.0,0.0,FG05,3.645044991569089e-05,1506.809590500056,1506.864514387567
p10,draw_02681,409,55.0,informal,25.0,0.0,FG05,-0.00041395736411340995,1506.864514387567,1506.240736725115
p10,draw_02681,410,55.083333333333336,informal,25.0,0.0,FG06,-0.0007459464977552237,1506.240736725115,1505.1171617227787
p10,draw_02681,411,55.166666666666664,informal,25.0,0.0,FG06,-0.002213647429209859,1505.1171617227787,1501.7853629870715
p10,draw_02681,412,55.25,cotizando,25.0,3.6249999999999996,FG06,-0.003045192103231158,1501.7853629870715,1500.8260992375808
p10,draw_02681,413,55.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.004809159275819106,1500.8260992375808,1511.6862441964954
p10,draw_02681,414,55.416666666666664,informal,25.0,0.0,FG06,-0.00268116586601154,1511.6862441964954,1507.6331626384365
p10,draw_02681,415,55.5,informal,25.0,0.0,FG06,0.005712261006715198,1507.6331626384365,1516.2451567658068
p10,draw_02681,416,55.583333333333336,informal,25.0,0.0,FG06,-9.069101480674191e-05,1516.2451567658068,1516.1076469538439
p10,draw_02681,417,55.666666666666664,desempleado,25.0,0.0,FG06,0.0008013134113414103,1516.1076469538439,1517.322524344385
p10,draw_02681,418,55.75,informal,25.0,0.0,FG06,0.000382199348884763,1517.322524344385,1517.9024440252379
p10,draw_02681,419,55.833333333333336,informal,25.0,0.0,FG06,0.0018707689811455687,1517.9024440252379,1520.7420888339252
p10,draw_02681,420,55.916666666666664,informal,25.0,0.0,FG06,-0.0016624174647143389,1520.7420888339252,1518.2139806261216
p10,draw_02681,421,56.0,informal,25.0,0.0,FG06,-0.0047591562221185124,1518.2139806261216,1510.9885631137174
p10,draw_02681,422,56.083333333333336,informal,25.0,0.0,FG06,-0.0025660446459172836,1510.9885631137174,1507.1112990012973
p10,draw_02681,423,56.166666666666664,informal,25.0,0.0,FG06,0.0012756984230002347,1507.1112990012973,1509.0339185087191
p10,draw_02681,424,56.25,cotizando,25.0,3.6249999999999996,FG06,0.000740672094466678,1509.0339185087191,1513.7793027581047
p10,draw_02681,425,56.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.005221239981385845,1513.7793027581047,1525.327034771592
p10,draw_02681,426,56.416666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0007849647775865222,1525.327034771592,1527.751861277677
p10,draw_02681,427,56.5,cotizando,25.0,3.6249999999999996,FG06,-0.003447808371619842,1527.751861277677,1526.096967315259
p10,draw_02681,428,56.583333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0010911773813587619,1526.096967315259,1531.391165325761
p10,draw_02681,429,56.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.00035287385700100843,1531.391165325761,1535.5578324005785
p10,draw_02681,430,56.75,cotizando,25.0,3.6249999999999996,FG06,-0.0009156198012185258,1535.5578324005785,1537.7735261215369
p10,draw_02681,431,56.833333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.008851253722588177,1537.7735261215369,1527.7552166792116
p10,draw_02681,432,56.916666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0008519275080428145,1527.7552166792116,1532.6848416110731
p10,draw_02681,433,57.0,cotizando,25.0,3.6249999999999996,FG06,0.00015195657089051956,1532.6848416110731,1536.5432939864297
p10,draw_02681,434,57.083333333333336,cotizando,25.0,3.6249999999999996,FG06,0.002859550105658304,1536.5432939864297,1544.5724823942303
p10,draw_02681,435,57.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.005471052277553836,1544.5724823942303,1556.6677517563865
p10,draw_02681,436,57.25,cotizando,25.0,3.6249999999999996,FG06,0.0008247293127468229,1556.6677517563865,1561.5795709252263
p10,draw_02681,437,57.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0017289378909827206,1561.5795709252263,1567.9107124150385
p10,draw_02681,438,57.416666666666664,cotizando,25.0,3.6249999999999996,FG06,0.00329256038030051,1567.9107124150385,1576.7100886379635
p10,draw_02681,439,57.5,cotizando,25.0,3.6249999999999996,FG06,0.00039897481250750157,1576.7100886379635,1580.965602533652
p10,draw_02681,440,57.583333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0025108967032549377,1580.965602533652,1580.6118592137416
p10,draw_02681,441,57.666666666666664,cotizando,25.0,3.6249999999999996,FG06,-7.823266629696855e-05,1580.6118592137416,1584.1129201401995
p10,draw_02681,442,57.75,cotizando,25.0,3.6249999999999996,FG06,0.0036807906571534686,1584.1129201401995,1593.5820510426597
p10,draw_02681,443,57.833333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.00038436617963856203,1593.5820510426597,1596.5931386703587
p10,draw_02681,444,57.916666666666664,cotizando,25.0,3.6249999999999996,FG06,0.005529531416237178,1596.5931386703587,1609.066595140969
p10,draw_02681,445,58.0,cotizando,25.0,3.6249999999999996,FG06,0.0050828033742286345,1609.066595140969,1620.8885894223417
p10,draw_02681,446,58.083333333333336,informal,25.0,0.0,FG06,-0.005747190252459944,1620.8885894223417,1611.5730343208902
p10,draw_02681,447,58.166666666666664,informal,25.0,0.0,FG06,0.002550551113437461,1611.5730343208902,1615.683433717963
p10,draw_02681,448,58.25,informal,25.0,0.0,FG06,-0.003200443024557548,1615.683433717963,1610.512530942627
p10,draw_02681,449,58.333333333333336,desempleado,25.0,0.0,FG06,0.001174996300787659,1610.512530942627,1612.4048772088568
p10,draw_02681,450,58.416666666666664,desempleado,25.0,0.0,FG06,-0.005131830423674937,1612.4048772088568,1604.1302888047146
p10,draw_02681,451,58.5,cotizando,25.0,3.6249999999999996,FG06,0.0026858210501756324,1604.1302888047146,1612.0734318029176
p10,draw_02681,452,58.583333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0020640170158283616,1612.0734318029176,1619.0332608586061
p10,draw_02681,453,58.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.008550511087957942,1619.0332608586061,1636.5328183100444
p10,draw_02681,454,58.75,cotizando,25.0,3.6249999999999996,FG06,0.0004875267971252004,1636.5328183100444,1640.957439197985
p10,draw_02681,455,58.833333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0006860505872223689,1640.957439197985,1645.7107059461323
p10,draw_02681,456,58.916666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0004931777903995774,1645.7107059461323,1648.5222902070466
p10,draw_02681,457,59.0,cotizando,25.0,3.6249999999999996,FG06,0.002782152410332621,1648.5222902070466,1656.7438157727206
p10,draw_02681,458,59.083333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0035717646670752534,1656.7438157727206,1654.4383691022301
p10,draw_02681,459,59.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.006522110673161786,1654.4383691022301,1668.8774418986304
p10,draw_02681,460,59.25,cotizando,25.0,3.6249999999999996,FG06,0.0008432209580668942,1668.8774418986304,1673.9127310100573
p10,draw_02681,461,59.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0003256456104143193,1673.9127310100573,1678.0840138084652
p10,draw_02681,462,59.416666666666664,cotizando,25.0,3.6249999999999996,FG06,0.00466176892717319,1678.0840138084652,1689.5487526335849
p10,draw_02681,463,59.5,cotizando,25.0,3.6249999999999996,FG06,-0.006225423651983735,1689.5487526335849,1682.6330287070216
p10,draw_02681,464,59.583333333333336,cotizando,25.0,3.6249999999999996,FG06,0.003588828785729275,1682.6330287070216,1692.3097200606126
p10,draw_02681,465,59.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.003891037332637616,1692.3097200606126,1702.5336653700845
p10,draw_02681,466,59.75,cotizando,25.0,3.6249999999999996,FG06,0.0012613888151634352,1702.5336653700845,1708.3107948274762
p10,draw_02681,467,59.833333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0012377586169105502,1708.3107948274762,1709.8168315458308
p10,draw_02681,468,59.916666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0026449763382641843,1709.8168315458308,1717.9738446472616
p10,draw_02681,469,60.0,cotizando,25.0,3.6249999999999996,FG06,0.0021126673827275223,1717.9738446472616,1725.236010372489
p10,draw_02681,470,60.083333333333336,informal,25.0,0.0,FG07,0.005831650090746559,1725.236010372489,1735.296983108937
p10,draw_02681,471,60.166666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.0005664695871358394,1735.296983108937,1737.936936691104
p10,draw_02681,472,60.25,cotizando,25.0,3.6249999999999996,FG07,0.0015286517519168623,1737.936936691104,1744.2241783966986
p10,draw_02681,473,60.333333333333336,cotizando,25.0,3.6249999999999996,FG07,0.00579861358854999,1744.2241783966986,1757.9842803932854
p10,draw_02681,474,60.416666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0019695086810675843,1757.9842803932854,1765.0787851636692
p10,draw_02681,475,60.5,cotizando,25.0,3.6249999999999996,FG07,-0.0028634376196930295,1765.0787851636692,1763.6392122071381
p10,draw_02681,476,60.583333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.0005503421795688938,1763.6392122071381,1766.291612168718
p10,draw_02681,477,60.666666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.003761020159244017,1766.291612168718,1763.2599201101705
p10,draw_02681,478,60.75,cotizando,25.0,3.6249999999999996,FG07,-0.001491169021325442,1763.2599201101705,1764.250196053055
p10,draw_02681,479,60.833333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0013053395400282992,1764.250196053055,1770.1828734482983
p10,draw_02681,480,60.916666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.0002099450015074669,1770.1828734482983,1773.4354713516332
p10,draw_02681,481,61.0,cotizando,25.0,3.6249999999999996,FG07,-0.0016792656939292952,1773.4354713516332,1774.0763146660545
p10,draw_02681,482,61.083333333333336,cotizando,25.0,3.6249999999999996,FG07,0.004366290885252104,1774.0763146660545,1785.4632757129818
p10,draw_02681,483,61.166666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0043053898333414425,1785.4632757129818,1796.7909981861867
p10,draw_02681,484,61.25,cotizando,25.0,3.6249999999999996,FG07,0.003769597331501909,1796.7909981861867,1807.2028415285429
p10,draw_02681,485,61.333333333333336,cotizando,25.0,3.6249999999999996,FG07,0.004043535894751054,1807.2028415285429,1818.149988904978
p10,draw_02681,486,61.416666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0015563883574942856,1818.149988904978,1824.610378287684
p10,draw_02681,487,61.5,cotizando,25.0,3.6249999999999996,FG07,-0.001077949300474456,1824.610378287684,1826.2646332405561
p10,draw_02681,488,61.583333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.00021334919925946683,1826.2646332405561,1829.4992277525712
p10,draw_02681,489,61.666666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.0004398760195718554,1829.4992277525712,1832.3178803638866
p10,draw_02681,490,61.75,cotizando,25.0,3.6249999999999996,FG07,-0.0012216053984379018,1832.3178803638866,1833.7000826300105
p10,draw_02681,491,61.833333333333336,cotizando,25.0,3.6249999999999996,FG07,0.004086905274418886,1833.7000826300105,1844.834056201033
p10,draw_02681,492,61.916666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.003368083769556885,1844.834056201033,1842.233291255152
p10,draw_02681,493,62.0,cotizando,25.0,3.6249999999999996,FG07,0.0011398085505267476,1842.233291255152,1847.9622163185852
p10,draw_02681,494,62.083333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0049702923449614226,1847.9622163185852,1860.790146085882
p10,draw_02681,495,62.166666666666664,cotizando,25.0,3.6249999999999996,FG07,0.005549612297140323,1860.790146085882,1874.761927307575
p10,draw_02681,496,62.25,cotizando,25.0,3.6249999999999996,FG07,-0.003355587439425176,1874.761927307575,1872.0838357279213
p10,draw_02681,497,62.333333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0054265324673147585,1872.0838357279213,1885.887430624228
p10,draw_02681,498,62.416666666666664,cotizando,25.0,3.6249999999999996,FG07,0.002867515077235856,1885.887430624228,1894.9306360076678
p10,draw_02681,499,62.5,cotizando,25.0,3.6249999999999996,FG07,0.0014794558725947267,1894.9306360076678,1901.3644652928072
p10,draw_02681,500,62.583333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0021485020295579486,1901.3644652928072,1909.0823390252754
p10,draw_02681,501,62.666666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0011320753985780696,1909.0823390252754,1914.8726679484657
p10,draw_02681,502,62.75,cotizando,25.0,3.6249999999999996,FG07,0.003969323916903968,1914.8726679484657,1926.1128066263782
p10,draw_02681,503,62.833333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0031267666016370848,1926.1128066263782,1935.7716463500537
p10,draw_02681,504,62.916666666666664,cotizando,25.0,3.6249999999999996,FG07,-9.430725043495513e-05,1935.7716463500537,1939.213747184834
p10,draw_02681,505,63.0,cotizando,25.0,3.6249999999999996,FG07,0.0026469914596266735,1939.213747184834,1947.9814247560641
p10,draw_02681,506,63.083333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.0011899070672672688,1947.9814247560641,1949.2841944787226
p10,draw_02681,507,63.166666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.0008381754888765506,1949.2841944787226,1951.272313859909
p10,draw_02681,508,63.25,cotizando,25.0,3.6249999999999996,FG07,-0.0006332320140953812,1951.272313859909,1953.659410296504
p10,draw_02681,509,63.333333333333336,informal,25.0,0.0,FG07,-0.0023801268217512515,1953.659410296504,1949.0094531334905
p10,draw_02681,510,63.416666666666664,cotizando,25.0,3.6249999999999996,FG07,0.005230207860135757,1949.0094531334905,1962.8471371982414
p10,draw_02681,511,63.5,cotizando,25.0,3.6249999999999996,FG07,0.002160270617873027,1962.8471371982414,1970.7202491770965
p10,draw_02681,512,63.583333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0024282466232084035,1970.7202491770965,1979.1394463614583
p10,draw_02681,513,63.666666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0006068221566981568,1979.1394463614583,1983.9676317590238
p10,draw_02681,514,63.75,cotizando,25.0,3.6249999999999996,FG07,-0.006721409998376937,1983.9676317590238,1974.2332067712184
p10,draw_02681,515,63.833333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.001762223783286587,1974.2332067712184,1974.3727779992776
p10,draw_02681,516,63.916666666666664,cotizando,25.0,3.6249999999999996,FG07,8.096517958700727e-05,1974.3727779992776,1978.157926944596
p10,draw_02681,517,64.0,cotizando,25.0,3.6249999999999996,FG07,0.007287243826973712,1978.157926944596,1996.224662345375
p10,draw_02681,518,64.08333333333334,cotizando,25.0,3.6249999999999996,FG07,-0.003592836745768544,1996.224662345375,1992.664528992488
p10,draw_02681,519,64.16666666666666,cotizando,25.0,3.6249999999999996,FG07,0.0028105009818864104,1992.664528992488,2001.9001026738508
p10,draw_02681,520,64.25,cotizando,25.0,3.6249999999999996,FG07,0.0020938596631657263,2001.9001026738508,2009.7243907898057
p10,draw_02681,521,64.33333333333334,cotizando,25.0,3.6249999999999996,FG07,-0.0008361692211632564,2009.7243907898057,2011.6658899977795
p10,draw_02681,522,64.41666666666666,cotizando,25.0,3.6249999999999996,FG07,-0.00296799155047834,2011.6658899977795,2009.3095236645102
p10,draw_02681,523,64.5,cotizando,25.0,3.6249999999999996,FG07,0.0025835038695121632,2009.3095236645102,2018.134947795472
p10,draw_02681,524,64.58333333333334,cotizando,25.0,3.6249999999999996,FG07,0.001188586677775294,2018.134947795472,2024.1629847350812
p10,draw_02681,525,64.66666666666666,cotizando,25.0,3.6249999999999996,FG07,0.0035346417225266425,2024.1629847350812,2034.9554887503639
p10,draw_02681,526,64.75,cotizando,25.0,3.6249999999999996,FG07,-0.00044909113003755493,2034.9554887503639,2037.6649803349985
p10,draw_02681,527,64.83333333333334,cotizando,25.0,3.6249999999999996,FG07,-0.003306339330584226,2037.6649803349985,2034.5407829878893
p10,draw_02681,528,64.91666666666666,cotizando,25.0,3.6249999999999996,FG07,0.001044827234304887,2034.5407829878893,2040.2953141059834
p50,draw_05820,1,21.0,cotizando,25.0,3.6249999999999996,FG01,0.00044589576371677214,0.0,3.6266163721434728
p50,draw_05820,2,21.083333333333332,cotizando,25.0,3.6249999999999996,FG01,0.010553848241397136,3.6266163721434728,7.328148830839905
p50,draw_05820,3,21.166666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0003481070020949363,7.328148830839905,10.956961698642909
p50,draw_05820,4,21.25,cotizando,25.0,3.6249999999999996,FG01,-0.004503893807481858,10.956961698642909,14.516286091647453
p50,draw_05820,5,21.333333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.001576989245326094,14.516286091647453,18.11267747858454
p50,draw_05820,6,21.416666666666668,informal,25.0,0.0,FG01,0.0012948905416255785,18.11267747858454,18.136131413335075
p50,draw_05820,7,21.5,informal,25.0,0.0,FG01,-0.004865301908535057,18.136131413335075,18.047893658556333
p50,draw_05820,8,21.583333333333332,informal,25.0,0.0,FG01,0.006981587165326475,18.047893658556333,18.17389660128409
p50,draw_05820,9,21.666666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0006686796004639262,18.17389660128409,21.81347307875399
p50,draw_05820,10,21.75,cotizando,25.0,3.6249999999999996,FG01,-0.00989809446557552,21.81347307875399,25.186680669160484
p50,draw_05820,11,21.833333333333332,cotizando,25.0,3.6249999999999996,FG01,0.008109543320403385,25.186680669160484,29.045330241680674
p50,draw_05820,12,21.916666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0036829832051431147,29.045330241680674,32.790654519267264
p50,draw_05820,13,22.0,cotizando,25.0,3.6249999999999996,FG01,0.0012664670266318463,32.790654519267264,36.46177374496913
p50,draw_05820,14,22.083333333333332,cotizando,25.0,3.6249999999999996,FG01,0.0010600682752881444,36.46177374496913,40.129268462074826
p50,draw_05820,15,22.166666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.0008535212569033099,40.129268462074826,43.71692326386219
p50,draw_05820,16,22.25,cotizando,25.0,3.6249999999999996,FG01,-0.0023493665834460656,43.71692326386219,47.23069973135001
p50,draw_05820,17,22.333333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0056915222396899815,47.23069973135001,50.566253385314035
p50,draw_05820,18,22.416666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0017117384467090478,50.566253385314035,54.28401463720903
p50,draw_05820,19,22.5,cotizando,25.0,3.6249999999999996,FG01,-0.005064634292519977,54.28401463720903,57.61572665583138
p50,draw_05820,20,22.583333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.002466301903891234,57.61572665583138,61.08968853508443
p50,draw_05820,21,22.666666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.010846865247236919,61.08968853508443,64.01273702902745
p50,draw_05820,22,22.75,cotizando,25.0,3.6249999999999996,FG01,0.008243031668139835,64.01273702902745,68.19527703731904
p50,draw_05820,23,22.833333333333332,cotizando,25.0,3.6249999999999996,FG01,0.0021328393514464957,68.19527703731904,71.97345815041604
p50,draw_05820,24,22.916666666666668,cotizando,25.0,3.6249999999999996,FG01,0.004172949304440643,71.97345815041604,75.9139266837716
p50,draw_05820,25,23.0,cotizando,25.0,3.6249999999999996,FG01,-0.003287504761714299,75.9139266837716,79.27744208355706
p50,draw_05820,26,23.083333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0020494408882905423,79.27744208355706,82.73253842901188
p50,draw_05820,27,23.166666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.0044516467568627306,82.73253842901188,85.97310517313372
p50,draw_05820,28,23.25,cotizando,25.0,3.6249999999999996,FG01,0.005223268754375056,85.97310517313372,90.06610015633575
p50,draw_05820,29,23.333333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0014744927917398815,90.06610015633575,93.55295330450505
p50,draw_05820,30,23.416666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0029128062164506105,93.55295330450505,97.46101385099236
p50,draw_05820,31,23.5,cotizando,25.0,3.6249999999999996,FG01,0.00198516470659729,97.46101385099236,101.28668623801997
p50,draw_05820,32,23.583333333333332,cotizando,25.0,3.6249999999999996,FG01,0.002764120447501375,101.28668623801997,105.20167477513232
p50,draw_05820,33,23.666666666666668,cotizando,25.0,3.6249999999999996,FG01,0.004108965656787624,105.20167477513232,109.27383984432574
p50,draw_05820,34,23.75,cotizando,25.0,3.6249999999999996,FG01,0.006564923083379304,109.27383984432574,113.6400120441065
p50,draw_05820,35,23.833333333333332,desempleado,25.0,0.0,FG01,-0.005938091485202214,113.6400120441065,112.96520725620911
p50,draw_05820,36,23.916666666666668,desempleado,25.0,0.0,FG01,-0.008355958158941914,112.96520725620911,112.02127471096001
p50,draw_05820,37,24.0,desempleado,25.0,0.0,FG01,0.00550718883428973,112.02127471096001,112.63819702425111
p50,draw_05820,38,24.083333333333332,desempleado,25.0,0.0,FG01,-0.005363616347749115,112.63819702425111,112.03404894931086
p50,draw_05820,39,24.166666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0015473050200055989,112.03404894931086,115.8380087763592
p50,draw_05820,40,24.25,cotizando,25.0,3.6249999999999996,FG01,-0.00091438807918408,115.8380087763592,119.35377322523064
p50,draw_05820,41,24.333333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0063392511098734885,119.35377322523064,122.19917990057172
p50,draw_05820,42,24.416666666666668,cotizando,25.0,3.6249999999999996,FG01,0.003524019777892889,122.19917990057172,126.2675867990785
p50,draw_05820,43,24.5,cotizando,25.0,3.6249999999999996,FG01,-0.0006751095345835106,126.2675867990785,129.8048950752587
p50,draw_05820,44,24.583333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0007978753090599564,129.8048950752587,133.3234346564877
p50,draw_05820,45,24.666666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.0037367963989180333,133.3234346564877,136.43668623902587
p50,draw_05820,46,24.75,cotizando,25.0,3.6249999999999996,FG01,-0.00509778981040801,136.43668623902587,139.347681202088
p50,draw_05820,47,24.833333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0037452610647241303,139.347681202088,142.43721118586262
p50,draw_05820,48,24.916666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0019106470939879465,142.43721118586262,146.34128452520636
p50,draw_05820,49,25.0,cotizando,25.0,3.6249999999999996,FG01,-0.012417409835118806,146.34128452520636,148.10409170880683
p50,draw_05820,50,25.083333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0015891989483620365,148.10409170880683,151.48796399582727
p50,draw_05820,51,25.166666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.009223291091405449,151.48796399582727,153.68231197684307
p50,draw_05820,52,25.25,informal,25.0,0.0,FG01,0.005515546881975654,153.68231197684307,154.52995397348175
p50,draw_05820,53,25.333333333333332,desempleado,25.0,0.0,FG01,0.005304143041210713,154.52995397348175,155.3496029535088
p50,draw_05820,54,25.416666666666668,desempleado,25.0,0.0,FG01,0.001860710413312328,155.3496029535088,155.63866357742833
p50,draw_05820,55,25.5,informal,25.0,0.0,FG01,0.0056210932546849664,155.63866357742833,156.5135230194316
p50,draw_05820,56,25.583333333333332,informal,25.0,0.0,FG01,-0.004374151751246789,156.5135230194316,155.82890911862236
p50,draw_05820,57,25.666666666666668,desempleado,25.0,0.0,FG01,0.0016582207522426666,155.82890911862236,156.0873078495222
p50,draw_05820,58,25.75,cotizando,25.0,3.6249999999999996,FG01,-0.0020197778392564104,156.0873078495222,159.38972446947125
p50,draw_05820,59,25.833333333333332,cotizando,25.0,3.6249999999999996,FG01,0.002448206253228537,159.38972446947125,163.41381813728572
p50,draw_05820,60,25.916666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.0023654130887038774,163.41381813728572,166.64370233054217
p50,draw_05820,61,26.0,cotizando,25.0,3.6249999999999996,FG01,0.0026008766947628074,166.64370233054217,170.71155023028118
p50,draw_05820,62,26.083333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0030491292807918605,170.71155023028118,173.8049755502618
p50,draw_05820,63,26.166666666666668,cotizando,25.0,3.6249999999999996,FG01,0.009617741110510322,173.8049755502618,179.13645112034837
p50,draw_05820,64,26.25,cotizando,25.0,3.6249999999999996,FG01,0.0015506430467191793,179.13645112034837,183.04484889373643
p50,draw_05820,65,26.333333333333332,cotizando,25.0,3.6249999999999996,FG01,0.006543732929380282,183.04484889373643,187.89136653086481
p50,draw_05820,66,26.416666666666668,cotizando,25.0,3.6249999999999996,FG01,0.009111862776924317,187.89136653086481,193.2614373822292
p50,draw_05820,67,26.5,cotizando,25.0,3.6249999999999996,FG01,0.002363031611263697,193.2614373822292,197.3516862575925
p50,draw_05820,68,26.583333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.002911583028482279,197.3516862575925,200.39152594876427
p50,draw_05820,69,26.666666666666668,cotizando,25.0,3.6249999999999996,FG01,0.005316824390251162,200.39152594876427,205.10124598994295
p50,draw_05820,70,26.75,cotizando,25.0,3.6249999999999996,FG01,0.0015155363052821965,205.10124598994295,209.04257819360595
p50,draw_05820,71,26.833333333333332,cotizando,25.0,3.6249999999999996,FG01,0.002406796289542299,209.04257819360595,213.17942573170825
p50,draw_05820,72,26.916666666666668,cotizando,25.0,3.6249999999999996,FG01,0.003669155562882076,213.17942573170825,217.5999148964392
p50,draw_05820,73,27.0,cotizando,25.0,3.6249999999999996,FG01,0.0014444242046507169,217.5999148964392,221.54445751818741
p50,draw_05820,74,27.083333333333332,cotizando,25.0,3.6249999999999996,FG01,0.0048091930448976895,221.54445751818741,226.25234090720727
p50,draw_05820,75,27.166666666666668,cotizando,25.0,3.6249999999999996,FG01,0.003642374381704453,226.25234090720727,230.71464024466204
p50,draw_05820,76,27.25,cotizando,25.0,3.6249999999999996,FG01,-0.004541788890907099,230.71464024466204,233.27531906989967
p50,draw_05820,77,27.333333333333332,cotizando,25.0,3.6249999999999996,FG01,0.0041362619524132,233.27531906989967,237.88020084618304
p50,draw_05820,78,27.416666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.0015579027450558732,237.88020084618304,241.1289592308395
p50,draw_05820,79,27.5,cotizando,25.0,3.6249999999999996,FG01,-0.0003661498511584908,241.1289592308395,244.6643426050967
p50,draw_05820,80,27.583333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.0025907717257821587,244.6643426050967,247.64608159646238
p50,draw_05820,81,27.666666666666668,cotizando,25.0,3.6249999999999996,FG01,-0.003381554634245755,247.64608159646238,250.42139470603792
p50,draw_05820,82,27.75,cotizando,25.0,3.6249999999999996,FG01,9.053639433844595e-05,250.42139470603792,254.06939515060927
p50,draw_05820,83,27.833333333333332,cotizando,25.0,3.6249999999999996,FG01,0.004605799435186178,254.06939515060927,258.8812838502446
p50,draw_05820,84,27.916666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0034698148862661285,258.8812838502446,263.4171320616866
p50,draw_05820,85,28.0,cotizando,25.0,3.6249999999999996,FG01,0.004923020104777512,263.4171320616866,268.3567858466489
p50,draw_05820,86,28.083333333333332,cotizando,25.0,3.6249999999999996,FG01,-0.009625786457875108,268.3567858466489,269.36374725565753
p50,draw_05820,87,28.166666666666668,cotizando,25.0,3.6249999999999996,FG01,0.0026147072381525137,269.36374725565753,273.7025329090411
p50,draw_05820,88,28.25,cotizando,25.0,3.6249999999999996,FG01,-0.0021635682991291184,273.7025329090411,276.72751585036343
