month,return_A,return_B,return_C,return_D,return_E,year
249,0.010763435809482117,0.008714196842759045,0.006664957876035973,0.004290845748192387,0.0022416067814693148,20.75
250,0.01141570507862476,0.009250612460738755,0.007085519842852748,0.00457624512198574,0.0024111525040997326,20.833333333333332
251,0.011963173856148712,0.009712991585903382,0.007462809315658051,0.004854263333705164,0.002604081063459833,20.916666666666668
252,0.012049679508388082,0.009817605328019209,0.0075855311476503325,0.004998111270553312,0.0027660370901844357,21.0
253,0.01141345092304038,0.00935435645488805,0.007295261986735719,0.004909651773891333,0.0028505573057390015,21.083333333333332
254,0.00997786987594064,0.008258625003562633,0.006539380131184624,0.004550261113410281,0.002831016241032272,21.166666666666668
255,0.007885384229196183,0.006638447473345335,0.005391510717494485,0.003953417835668494,0.0027064810798176444,21.25
256,0.0054636990639803555,0.004748421523807301,0.004033143983634247,0.0032153201867656843,0.0025000426465926306,21.333333333333332
257,0.003134755483843483,0.0029185372822711875,0.002702319080698892,0.002466731178864547,0.0022505129772922516,21.416666666666668
258,0.0012950303678592049,0.0014603122965805653,0.001625594225301926,0.0018350898088101799,0.0020003717375315405,21.5
259,0.00020464615974523874,0.0005796635122662459,0.0009546808647872539,0.001408867776061763,0.0017838851285827708,21.583333333333332
260,-8.015751346423264e-05,0.0003236641119201394,0.0007274857373045115,0.0012152776335862792,0.0016190992589706513,21.666666666666668
261,0.00028948278696662016,0.00057745076118806,0.0008654187354095001,0.0012180480386678471,0.001506016012889287,21.75
262,0.0010158735148210322,0.0011115413177173457,0.0012072091206136596,0.001335488223992692,0.0014311560268890056,21.833333333333332
263,0.0017597506732820814,0.0016637911422552204,0.0015678316112283596,0.0014725454916970219,0.0013765859606701609,21.916666666666668
264,0.0022553312454483086,0.0020292575424467668,0.0018031838394452246,0.0015560978526100923,0.0013300241496085501,22.0
265,0.002398268498597414,0.0021288387039323743,0.001859408909267335,0.0015617408154914554,0.0012923110208264159,22.083333333333332
266,0.0022781552502902733,0.0020344640088339064,0.0017907727673775397,0.001523132985678445,0.0012794417442220784,22.166666666666668
267,0.002145079048291264,0.0019426308161090888,0.0017401825839269138,0.0015206596463810428,0.0013182114141988676,22.25
268,0.002320957802494095,0.0021047396009218015,0.0018885213993495085,0.0016529334975151663,0.001436715295942873,22.333333333333332
269,0.003084211031594826,0.002736663652325327,0.002389116273055828,0.002000310997241412,0.0016527636179719135,22.416666666666668
270,0.004565064755409527,0.003936836593536056,0.003308608431662585,0.0025923422428102013,0.0019641140809367303,22.5
271,0.006685646182529548,0.005639652730200967,0.004593659277872384,0.0033900002501557054,0.0023440067978271234,22.583333333333332
272,0.009164973495846895,0.007619920704917548,0.006074867913988199,0.004288972991237293,0.002743920200307945,22.666666666666668
273,0.011588431318638756,0.00954798447219307,0.0075075376257473835,0.005143682971560749,0.003103236125115061,22.75
274,0.013520848695959174,0.01107903909179066,0.008637229487622146,0.005805118282758878,0.0033633086785903616,22.833333333333332
275,0.014628363920348055,0.011949229625239068,0.009270095330130079,0.006161105319169589,0.0034819710240605994,22.916666666666668
276,0.014771301173497153,0.01204881078672467,0.009326320399952183,0.006166748282050949,0.003444257895278462,23.0
277,0.014039253272967338,0.011449711958369326,0.008860170643771311,0.005855705776740294,0.0032661644621422795,23.083333333333332
278,0.012717636852109094,0.010379073970584898,0.008040511089060698,0.005328854393949133,0.0029902915124249336,23.166666666666668
279,0.011196448511374406,0.009147209544651322,0.007097970577928234,0.004723858450084634,0.0026746194833615466,23.25
280,0.009850014727588705,0.008052652270606234,0.00625528981362376,0.004175033613810876,0.0023776711568284023,23.333333333333332
281,0.008925483351073881,0.007294009674805922,0.005662535998537961,0.003775816709558674,0.0021443430332907134,23.416666666666668
282,0.00847482684626527,0.006916004085945809,0.005357181325626347,0.003555221438586976,0.001996398678267515,23.5
283,0.00835117581449754,0.006806123023568188,0.005261070232638836,0.003475175309887924,0.0019301225189585715,23.583333333333332
284,0.008269811302949742,0.006742193764494919,0.005214576226040094,0.0034490224311761325,0.001921404892721308,23.666666666666668
285,0.007913619717053259,0.006475055627279229,0.005036491537505198,0.0033748334327688284,0.0019362693429947973,23.75
286,0.007048762543004831,0.0058194433256088095,0.004590124108212787,0.0031725850212507615,0.0019432658038547397,23.833333333333332
287,0.005613181495905147,0.0047237118742834375,0.0038342422526617273,0.002813194360769732,0.0019237247391480222,23.916666666666668
288,0.0037493244378614186,0.0032958977726053997,0.002842471107349381,0.002330139997884026,0.0018767133326280073,24.0
289,0.0017703365107813746,0.001777623702398829,0.0017849108940162835,0.0018100792842366473,0.0018173664758541017,24.083333333333332
290,7.022621971624032e-05,0.0004740478451006033,0.0008778694704849663,0.0013656613667667233,0.0017694829921510863,24.166666666666668
291,-0.0009935785953576815,-0.00033788046023270393,0.0003178176748922745,0.0010994654992047491,0.0017551636343297273,24.25
292,-0.001208019308904459,-0.0004936429120307676,0.0002207334848429247,0.0010708392811955656,0.0017852156780692576,24.333333333333332
293,-0.0005682916055991599,9.000283423396679e-06,0.0005862921724459537,0.0012764660429722698,0.0018537579319948265,24.416666666666668
294,0.0007224954888588573,0.0010104634630802914,0.001298431437301726,0.001651060740560066,0.0019390287147815,24.5
295,0.0023178052883052803,0.002240002827563421,0.0021622003668215614,0.0020880974959560585,0.0020102950352141992,24.583333333333332
296,0.003835830090100748,0.0034005115147211964,0.002965192939341644,0.0024739879347321658,0.002038669359352614,24.666666666666668
297,0.004976952910557425,0.004260463001152263,0.0035439730917471005,0.0027247348641077436,0.0020082449547025815,24.75
298,0.005613181495905093,0.004723711874283396,0.0038342422526616974,0.0028131943607697164,0.0019237247391480183,24.833333333333332
299,0.0058211340703088,0.004854878097061928,0.0038886221238150563,0.0027779901550270387,0.0018117341817801666,24.916666666666668
300,0.005848126137733878,0.004852167814956857,0.0038562094921798374,0.0027109247822733134,0.001714966459496293,25.0
301,0.006022232234360675,0.00497623878203208,0.003930245329703484,0.0027265863019867893,0.001680592849658194,25.083333333333332
302,0.006635101730280966,0.0054577791002551656,0.004280456470229364,0.002923580068532596,0.0017462574385067955,25.166666666666668
303,0.00783509914295987,0.006413360890491566,0.00499162263802326,0.0033495946768102376,0.0019278564243419324,25.25
304,0.009565211054379158,0.007796652870260067,0.006028094686140973,0.003981443471335366,0.002212885287216273,25.333333333333332
305,0.011566088811805262,0.009400996193919244,0.007235903576033221,0.004726628855166196,0.0025615362372801743,25.416666666666668
306,0.013444027579963411,0.010913164527114112,0.00838230147426481,0.005446294579273955,0.0029154315264246526,25.5
307,0.014783130431428424,0.012001961782907229,0.00922079313438603,0.005992763044444631,0.0032115943959234315,25.583333333333332
308,0.015266881745663395,0.012414277186916227,0.009561672628169059,0.006250300642964025,0.0033976960842168552,25.666666666666668
309,0.01477130117349718,0.01204881078672469,0.009326320399952197,0.006166748282050957,0.0034442578952784643,25.75
310,0.013400735447652044,0.010984664396692202,0.008568593345732357,0.005766510452945871,0.0033504394019860263,25.833333333333332
311,0.011455355116639797,0.009456151279468293,0.007456947442296787,0.005141209632263363,0.0031420057950918576,25.916666666666668
312,0.009340852250049752,0.007782029489730282,0.006223206729410811,0.004421246842371429,0.0028624240820519582,26.0
313,0.007448899411630387,0.006271576781604577,0.005094254151578766,0.0037373777498819877,0.0025600551198561774,26.083333333333332
314,0.006045918479224271,0.005137009534746822,0.004228100590269373,0.003184373488379015,0.0022754645439015658,26.166666666666668
315,0.005204792458714917,0.004439479788990291,0.0036741671192656654,0.0027979690045869354,0.0020326563348623096,26.25
316,0.004800285115811351,0.004085007575638311,0.0033697300354652714,0.0025519062385967253,0.001836628698423686,26.333333333333332
317,0.004568536871083118,0.0038706945833846054,0.0031728522956860935,0.002375369626704496,0.0016775273390059841,26.416666666666668
318,0.0042105726276106545,0.0035655186284314676,0.0029204646292522803,0.0021845682968765615,0.0015395142976973746,26.5
319,0.0035057837229863493,0.0029990292373808236,0.0024922747517752983,0.001917727851902185,0.0014109733662966593,26.583333333333332
320,0.002398268498597433,0.002128838703932389,0.0018594089092673456,0.0015617408154914613,0.0012923110208264176,26.666666666666668
321,0.0010277027727523269,0.0010646923138999233,0.0011016818550475202,0.001161502986386383,0.0011984925275339796,26.75
322,-0.00030574290603724855,4.0903329932889126e-05,0.0003875495659030273,0.0008086368412015217,0.0011552830771716597,26.833333333333332
323,-0.0012317055537680378,-0.0006544136647454956,-7.712177572295284e-05,0.0006130520948033466,0.0011903439838258892,26.916666666666668
324,-0.0014265912972499114,-0.0007708931621249317,-0.00011519502699995054,0.0006664527973125269,0.0013221509324375074,27.0
325,-0.0007198852167695886,-0.00017897908353407122,0.000361927049701447,0.0010096508718095516,0.0015505570050450695,27.083333333333332
326,0.0008443738630505751,0.0010823067077204375,0.0013202395523903003,0.0016144945378384734,0.001852427382508336,27.166666666666668
327,0.0030111044520757394,0.0028086562198935566,0.0026062079877113738,0.0023866850501654937,0.0021842368179833113,27.25
328,0.005382334552432398,0.004684492264733907,0.0039866499770354145,0.00318916730805384,0.002491325020355348,27.333333333333332
329,0.007529192643299725,0.0063713093361296635,0.005213426028959601,0.003879228837261196,0.0027213455300911346,27.416666666666668
330,0.009113012701892163,0.007603012701892176,0.006093012701892189,0.004348012701892205,0.002838012701892218,27.5
331,0.009977869875940602,0.008258625003562604,0.006539380131184603,0.00455026111341027,0.0028310162410322692,27.583333333333332
332,0.010185822450344348,0.008389791226341167,0.006593760002337984,0.004515056907667605,0.0027190256836644223,27.666666666666668
333,0.009984185929068674,0.008194717515696818,0.006405249102324957,0.004334202620057789,0.0025447342066859295,27.75
334,0.009715594787559654,0.00794703660344055,0.006178478419321444,0.004131827204515821,0.0023632690203967154,27.833333333333332
335,0.009699630994408242,0.00790226853742578,0.006104906080443313,0.004024649880630436,0.0022272874236479692,27.916666666666668
336,0.010123708106176793,0.008211553647304864,0.006299399188432931,0.004085218986415678,0.0021730645275437454,28.0
337,0.010977876523028875,0.008869959294557096,0.006762042066085314,0.004319471966201569,0.002211554737729788,28.083333333333332
338,0.012054222903940127,0.009715660022415936,0.007377097140891743,0.004665440445780185,0.0023268775642559924,28.166666666666668
339,0.013011014878071188,0.01048015182522189,0.007949288772372585,0.005013281877381731,0.0024824188245324277,28.25
340,0.013481198657944149,0.010873500273061132,0.008265801888178114,0.0052401537724812595,0.0026324553875982405,28.333333333333332
341,0.013190802328844784,0.010677556814450295,0.008164311300055804,0.005248858199928896,0.002735612685534403,28.416666666666668
342,0.012049679508388119,0.009817605328019235,0.0075855311476503515,0.00499811127055332,0.002766037090184436,28.5
343,0.01018582245034427,0.008389791226341108,0.006593760002337944,0.004515056907667585,0.0027190256836644206,28.583333333333332
344,0.007912376296621308,0.006635737191240299,0.005359098085859289,0.003886352462914778,0.0026097133575337696,28.666666666666668
345,0.005637805160607076,0.004872492490882465,0.0041071798211578525,0.003230981706479139,0.0024656690367545276,28.75
346,0.003747624979763823,0.0034000776004943114,0.0030525302212248,0.00266372494541037,0.0023161775661408586,28.833333333333332
347,0.0024950277805381436,0.002415894086816992,0.002336760393095841,0.0022611044170878303,0.002181970723366679,28.916666666666668
348,0.0019347580711645258,0.0019629554920347464,0.0019911529129049673,0.0020407165705868917,0.0020689139914571125,29.0
349,0.00192072024396182,0.001928007435579274,0.0019352946271967283,0.001960463017417091,0.0019677502090345456,29.083333333333332
350,0.002167421555124859,0.002089619094382998,0.002011816633641137,0.0019377137627756326,0.0018599113020337716,29.166666666666668
351,0.002354976366286004,0.0022003385735104328,0.002045700780734861,0.0018819566891633613,0.0017273188963877898,29.25
352,0.00224350198751706,0.002076106546264227,0.0019087111050113941,0.0017300830902164223,0.0015626876489635894,29.333333333333332
353,0.0017597506732821002,0.001663791142255236,0.001567831611228372,0.0014725454916970301,0.0013765859606701659,29.416666666666668
354,0.0010277027727522835,0.0010646923138998893,0.0011016818550474952,0.0011615029863863689,0.0011984925275339746,29.5
355,0.00033277491927806267,0.0005059508916100269,0.0006791268639419915,0.0008978321649959502,0.0010710081373279145,29.583333333333332
356,3.0576181701234015e-05,0.00026850902637108994,0.0005064418710409461,0.0008006968564891116,0.0010386297011589676,29.666666666666668
357,0.0004290049640747324,0.0005942868927960991,0.000759568821517466,0.0009690644050257275,0.0011343463337470945,29.75
358,0.0016812300991887192,0.0016020964054675785,0.0015229627117464377,0.00144730673573844,0.001368173042017299,29.833333333333332
359,0.0037239387349001303,0.0032393068477794937,0.0027546749606588575,0.0022059377590181147,0.0017213058718974783,29.916666666666668
360,0.006281138839626059,0.005285180516849046,0.004289222194072032,0.003143937484165517,0.002147979161388504,30.0
361,0.008933225251118506,0.007405607712663719,0.00587799017420893,0.004112436379345011,0.0025848188408902225,30.083333333333332
362,0.011230467075166279,0.009242808517239921,0.0072551499593135615,0.004952881641732808,0.0029652230838064474,30.166666666666668
363,0.012816059791334801,0.010512549700739964,0.008209039610145125,0.005538277837784478,0.0032347677471896387,30.25
364,0.01352084869595917,0.011079039091790657,0.008637229487622144,0.005805118282758876,0.0033633086785903607,30.333333333333332
365,0.013400735447652025,0.010984664396692186,0.008568593345732347,0.005766510452945865,0.003350439401986024,30.416666666666668
366,0.01270580759417781,0.010425922974402329,0.008146038354626845,0.005502839631555447,0.003222955011779963,30.5
367,0.011791674204378277,0.009683756975906491,0.007575839747434703,0.0051332696475509506,0.0030253524190791635,30.583333333333332
368,0.011001562767892527,0.00903073004727188,0.007059897326651233,0.004777259152593811,0.002806426431973162,30.666666666666668
369,0.010556720808069023,0.008644566349197089,0.006732411890325154,0.004518231688307897,0.002606077229435961,30.75
370,0.010489742430893999,0.008555295466060396,0.0066208485012267905,0.004380660375587584,0.002446213410753979,30.833333333333332
371,0.010641557435290426,0.008642353598118921,0.006643149760947414,0.0043274119509139905,0.002328208113742484,30.916666666666668
372,0.010722405914854282,0.008681959068408606,0.006641512221962927,0.0042776575677763015,0.0022372107213306223,31.0
373,0.010416669393816932,0.00842901083589057,0.006441352277964204,0.0041390839603834455,0.00215142540245708,31.083333333333332
374,0.009497439775645784,0.0077067589930418096,0.005916078210437833,0.0038436172973998605,0.0020529365147958843,31.166666666666668
375,0.007913619717053278,0.006475055627279244,0.005036491537505208,0.0033748334327688327,0.0019362693429947973,31.25
376,0.005821134070308781,0.004854878097061914,0.003888622123815048,0.0027779901550270365,0.00181173418178017,31.333333333333332
377,0.003547687916585809,0.003100824061961098,0.0026539602073363867,0.0021492857102742235,0.0017024218556495122,31.416666666666668
378,0.0015017453692723172,0.001529942790142535,0.0015581402110127532,0.0016077038686946742,0.001635901289564892,31.5
379,5.426242656484558e-05,0.0004292797790858424,0.0008042971316068395,0.001258484042881336,0.0016335013954023331,31.583333333333332
380,-0.0005695014835891646,-2.8595350353644662e-05,0.0005123107828818762,0.0011600346049899838,0.0017009407382255043,31.666666666666668
381,-0.00035385089205238325,0.000164762735221459,0.0006833763624953013,0.0013050922609814507,0.001823705888255293,31.75
382,0.0005080547753120938,0.0008547010112822386,0.001201347247252384,0.0016224345225508865,0.001969080758521032,31.833333333333332
383,0.0016792874629899,0.0017749552658862292,0.0018706230687825592,0.00199890217216161,0.00209456997505794,31.916666666666668
384,0.002787989068178209,0.0026333512754026403,0.002478713482627072,0.002314969391055575,0.002160331598280007,32.0
385,0.0035454337610012986,0.003204568056110292,0.002863702351219285,0.0024826923621797774,0.0021418266572887706,32.083333333333336
386,0.003835830090100743,0.003400511514721191,0.00296519293934164,0.0024739879347321623,0.002038669359352611,32.166666666666664
387,0.0037493244378613505,0.0032958977726053476,0.002842471107349345,0.0023301399978840082,0.0018767133326280056,32.25
388,0.0035476879165856736,0.003100824061960995,0.0026539602073363164,0.002149285710274191,0.0017024218556495126,32.333333333333336
389,0.003573555001719768,0.0030889231145991166,0.002604291227478465,0.0020555540258377055,0.001570922138717054,32.416666666666664
390,0.0041320520535172885,0.0035038238916438227,0.0028755957297703573,0.00215932954091798,0.0015311013790445143,32.5
391,0.00538250453105537,0.004473595586577912,0.003564686642100453,0.0025209595402100843,0.001612050595732626,32.583333333333336
392,0.007274829433586256,0.0059604222957093216,0.004646015157832387,0.0031292068303092964,0.0018147996924323616,32.666666666666664
393,0.00955117322717639,0.007761704813804546,0.005972236400432701,0.0039011899181655486,0.002111721504793704,32.75
394,0.011812790122968219,0.009562607852722902,0.007312425582477582,0.004703879600524708,0.0024536973302793884,32.833333333333336
395,0.013631582391124577,0.01102388400624156,0.008416185621358542,0.005390537505661688,0.002782839120778669,32.916666666666664
396,0.014671656052659464,0.01187772975566101,0.009083803458662554,0.005840889445497689,0.003046963148499232,33.0
397,0.01478313043142844,0.012001961782907241,0.00922079313438604,0.005992763044444637,0.0032115943959234354,33.083333333333336
398,0.014039253272967357,0.011449711958369338,0.00886017064377132,0.005855705776740296,0.003266164462142277,33.166666666666664
399,0.01270580759417784,0.010425922974402351,0.00814603835462686,0.005502839631555453,0.003222955011779961,33.25
400,0.011153156379062957,0.009218709414229347,0.007284262449395735,0.0050440743237565215,0.0031096273589229103,33.333333333333336
401,0.009739281032423303,0.008107807356155334,0.006476333679887362,0.004589614390908062,0.00295814071464009,33.416666666666664
402,0.008701124546744344,0.007279386294276033,0.00585764804180772,0.0042156200805946896,0.002793881828126377,33.5
403,0.008088627114935748,0.006774219977058791,0.005459812839181832,0.003943004511658714,0.002628597373781755,33.583333333333336
404,0.007761992563440842,0.006485353458059839,0.005208714352678837,0.003735968729734335,0.0024593296243533326,33.666666666666664
405,0.00745237152730395,0.006205434771453106,0.004958498015602263,0.0035204051337762794,0.0022734683779254364,33.75
406,0.006865778695130796,0.005707895387960734,0.00455001208079067,0.003215814889092264,0.0020579315819222012,33.833333333333336
407,0.005796165343779129,0.0048352598119314714,0.0038743542800838138,0.0027699644929282123,0.0018090589610805549,33.916666666666664
408,0.004210572627610727,0.0035655186284315244,0.0029204646292523215,0.002184568296876584,0.0015395142976973811,34.0
409,0.002278155250290275,0.002034464008833908,0.0017907727673775414,0.0015231329856784466,0.0012794417442220797,34.083333333333336
410,0.00033277491927807937,0.0005059508916100397,0.0006791268639420002,0.0008978321649959542,0.0010710081373279147,34.166666666666664
411,-0.0012198762958367997,-0.0007012626685629609,-0.00018264904128912151,0.00043906685719702425,0.0009576804844708634,34.25
412,-0.0020218169902538287,-0.0013074405933801406,-0.0005930641965064509,0.0002570415998461865,0.0009714179967198757,34.333333333333336
413,-0.0018714332570734067,-0.0011570568601997138,-0.0004426804633260198,0.0004074253330266226,0.0011218017299003164,34.416666666666664
414,-0.0007868635939446498,-0.00026824996667079796,0.00025036366060305433,0.0008720795590892154,0.0013906931863630675,34.5
415,0.0009961888674469377,0.0011693648397789163,0.0013425408121108952,0.0015612461131648701,0.001734422085496849,34.583333333333336
416,0.003091952931639671,0.0028482616901832993,0.002604570448726928,0.002336930667027827,0.002093239425571456,34.666666666666664
417,0.0050765980313950835,0.004431544032215898,0.0037864900330367127,0.0030505937006609957,0.0024055397014818105,34.75
418,0.0066099630251286135,0.0056490574932809325,0.004688151961433252,0.0035837621742776256,0.002622856642429945,34.833333333333336
419,0.007529192643299696,0.006371309336129642,0.005213426028959586,0.0038792288372611885,0.0027213455300911333,34.916666666666664
420,0.007885384229196137,0.006638447473345299,0.005391510717494458,0.003953417835668479,0.002706481079817639,35.0
421,0.007912376296621273,0.006635737191240273,0.005359098085859273,0.003886352462914773,0.002609713357533773,35.083333333333336
422,0.007938243381755283,0.006623836243878328,0.0053094291060013735,0.0037926207784782597,0.0024782136406013055,35.166666666666664
423,0.008268111844852096,0.006846373592383793,0.005424635339915489,0.0037826073787024677,0.0023608691262341636,35.25
424,0.009075867084254308,0.00744439340798635,0.005812919731718391,0.003926200442739105,0.0022947267664711465,35.333333333333336
425,0.010339358697713514,0.00840491173287992,0.006470464768046322,0.004230276642407128,0.002295829677573532,35.416666666666664
426,0.011839782190393364,0.009559897570617884,0.007280012950842402,0.004636814227771007,0.0023569296079955257,35.5
427,0.013225455591617991,0.010635914277019973,0.008046372962421952,0.005041908095390927,0.002452366780792906,35.583333333333336
428,0.01411971648325948,0.011338547834738285,0.008557379186217087,0.005329349096275691,0.002548180447754494,35.666666666666664
429,0.014238643350767235,0.011444717053768783,0.00865079075677033,0.005407876743605466,0.0026139504466070117,35.75
430,0.0134811986579442,0.010873500273061172,0.00826580188817814,0.00524015377248127,0.002632455387598239,35.833333333333336
431,0.011963173856148751,0.009712991585903412,0.007462809315658072,0.0048542633337051765,0.002604081063459836,35.916666666666664
432,0.00998418592906871,0.008194717515696845,0.006405249102324977,0.004334202620057798,0.0025447342066859304,36.0
433,0.00793824338175529,0.006623836243878334,0.005309429106001378,0.0037926207784782623,0.0024782136406013063,36.083333333333336
434,0.006196302212404814,0.005287393267927338,0.004378484323449863,0.003334757221559475,0.0024258482770819993,36.166666666666664
435,0.004998077457301776,0.0043698492954283,0.0037416211335548235,0.003025354944702434,0.0023971267828289578,36.25
436,0.004387352683069165,0.0039027207959485095,0.0034180889088278534,0.0028693517071870876,0.0023847198200664314,36.333333333333336
437,0.004211101864754612,0.003764238010129932,0.003317374155505252,0.002812699658443125,0.0023658358038184456,36.416666666666664
438,0.004182337139753604,0.0037289104744975925,0.0032754838092415813,0.0027631526997762344,0.0023097260345202233,36.5
439,0.003986213823281194,0.0035508952479016385,0.0031155766725220837,0.0026243716679126027,0.002189053092533048,36.583333333333336
440,0.003395050027820857,0.003054184322929853,0.0027133186180388494,0.0023323086289993443,0.0019914429241083406,36.666666666666664
441,0.002354976366286044,0.002200338573510465,0.0020457007807348857,0.001881956689163377,0.0017273188963877978,36.75
442,0.0010158735148210138,0.0011115413177173314,0.0012072091206136494,0.0013354882239926867,0.0014311560268890047,36.833333333333336
443,-0.0003057429060372314,4.090332993290322e-05,0.00038754956590303813,0.0008086368412015292,0.001155283077171664,36.916666666666664
444,-0.0012198762958367934,-0.0007012626685629559,-0.00018264904128911783,0.0004390668571970264,0.0009576804844708643,37.0
445,-0.0013832991649385042,-0.0008423930317029899,-0.0003014868984674751,0.0003462369236406254,0.00088714305687614,37.083333333333336
446,-0.0006091515216041473,-0.00023413416908313827,0.00014088318343787122,0.0005950700947123821,0.0009700874472333915,37.166666666666664
447,0.0010687326673800026,0.0010969300882502403,0.0011251275091204783,0.0011746911668024226,0.0012028885876726604,37.25
448,0.003397304183405266,0.0029504403287805786,0.0025035764741558916,0.001998901977093756,0.0015520381224690691,37.333333333333336
449,0.005971517803489298,0.0050052618302424134,0.004039005856995528,0.0029283738882074964,0.001962117914960612,37.416666666666664
450,0.008346632418945373,0.0069080683291713645,0.005469504239397356,0.003807846134661013,0.0023692820448870046,37.5
451,0.010160853723814743,0.008370172941210762,0.0065794921586067815,0.004507031245568804,0.002716350462964822,37.583333333333336
452,0.01123046707516627,0.009242808517239912,0.007255149959313554,0.0049528816417328024,0.0029652230838064435,37.666666666666664
453,0.011588431318638846,0.009547984472193143,0.0075075376257474355,0.00514368297156078,0.003103236125115074,37.75
454,0.011455355116639808,0.0094561512794683,0.0074569474422967914,0.005141209632263366,0.0031420057950918576,37.833333333333336
455,0.011153156379062982,0.009218709414229366,0.0072842624493957495,0.00504407432375653,0.003109627358922913,37.916666666666664
456,0.010989733509961247,0.009077579051089314,0.00716542459221738,0.004951244390200124,0.00303908993132819,38.0
457,0.011151946501072934,0.009181113780452292,0.007210281059831649,0.004927642885774232,0.002956810165153589,38.083333333333336
458,0.011641290471197868,0.009533373242726078,0.007425456014254288,0.0049828859143705335,0.0028749686858987435,38.166666666666664
459,0.01227279489228556,0.009992910272510085,0.007713025652734609,0.00506982692966322,0.002789942309887743,38.25
460,0.012737321499483076,0.010321250448523238,0.007905179397563399,0.00510309650477692,0.0026870254538170803,38.333333333333336
461,0.012707051014609842,0.01026524141044132,0.007823431806272796,0.004991320601409516,0.002549510997240991,38.416666666666664
462,0.011950034387550344,0.00964652429695551,0.007343014206360674,0.004672252434000035,0.002368742343405199,38.5
463,0.010416669393816967,0.008429010835890595,0.006441352277964223,0.004139083960383456,0.002151425402457083,38.583333333333336
464,0.008269811302949685,0.006742193764494874,0.005214576226040062,0.0034490224311761143,0.0019214048927213025,38.666666666666664
465,0.005848126137734011,0.0048521678149569605,0.00385620949217991,0.00271092478227335,0.0017149664594962994,38.75
466,0.0035735550017197575,0.0030889231145991083,0.002604291227478459,0.0020555540258377016,0.0015709221387170526,38.833333333333336
467,0.0018316138323692243,0.0017524801386480675,0.0016733464449269109,0.0015976904689188945,0.001518556775197738,38.916666666666664
468,0.0008620176659669787,0.001027299594688341,0.0011925815234097037,0.00140207710691796,0.0015673590356393226,39.0
469,0.0006939901298701622,0.0009319229745400174,0.0011698558192098731,0.0014641108046580377,0.0017020436493278934,39.083333333333336
470,0.001146572600627353,0.0013197485729593344,0.001492924545291316,0.0017116298463452945,0.0018848058186772762,39.166666666666664
471,0.00189372817653678,0.0019307177176843748,0.0019677072588319697,0.0020275283901708303,0.0020645179313184252,39.25
472,0.0025735483546314377,0.0024775888236045797,0.002381629292577722,0.002286343173046388,0.0021903836420195306,39.333333333333336
473,0.0029069159356859852,0.0027395204944331533,0.002572125053180322,0.0023934970383853514,0.00222610159713252,39.416666666666664
474,0.00278798906817823,0.0026333512754026563,0.0024787134826270833,0.002314969391055581,0.002160331598280008,39.5
475,0.0023178052883052985,0.002240002827563434,0.0021622003668215696,0.002088097495956061,0.002010295035214197,39.583333333333336
476,0.001770336510781344,0.0017776237023988085,0.0017849108940162734,0.0018100792842366486,0.0018173664758541132,39.666666666666664
477,0.0015017453692722925,0.0015299427901425157,0.0015581402110127394,0.0016077038686946664,0.0016359012895648898,39.75
478,0.0018316138323691501,0.0017524801386480115,0.0016733464449268732,0.0015976904689188783,0.0015185567751977397,39.833333333333336
479,0.002933827298414379,0.0025862799191448847,0.00223873253987539,0.0018499272640609794,0.0015023798847914845,39.916666666666664
